DEVELOPER_ID,VIDEOGAME_ID
4984,929280
4984,979760
4985,683430
4986,999750
4987,647280
4987,711930
4987,726070
4987,756560
4987,769110
4987,778230
4987,800310
4987,841140
4987,874200
4987,913710
4987,995700
4987,1018960
4988,299460
4988,303610
4988,310370
4988,360970
4988,400240
4988,400250
4988,422100
4988,476480
4988,495350
4988,860860
4989,690140
4990,417980
4990,473530
4990,649820
4990,766010
4991,509130
4992,732010
4993,533010
4994,583000
4995,4000
4995,252490
4995,402800
4995,602770
4996,455910
4997,882990
4998,279140
4998,462940
4999,712660
5000,711720
5001,490860
5001,1003600
5002,304650
5002,596970
5003,777900
5003,795140
5003,1016350
5003,1023020
5003,1027200
5003,1042900
5004,722810
5005,648190
5005,724490
5005,1040940
5006,336840
5007,424760
5007,521790
5007,734730
5008,825300
5009,775960
5010,820790
5011,332650
5012,705840
5013,318090
5014,18400
5014,18420
5014,206410
5014,351920
5014,802690
5015,941870
5015,944550
5015,944560
5016,666290
5016,761410
5016,761420
5016,761430
5016,810610
5016,810680
5016,810720
5016,810740
5016,821850
5016,821860
5016,821910
5016,842520
5016,842530
5016,842560
5016,842590
5016,842620
5016,879320
5017,634160
5018,850740
5019,515310
5019,566990
5019,575140
5019,578250
5019,581720
5019,617170
5020,742220
5021,981850
5022,707580
5023,439940
5024,344480
5024,348430
5024,348440
5024,410150
5024,415670
5024,490100
5025,351400
5026,935940
5027,527790
5028,463880
5028,481600
5029,570860
5030,448240
5031,882960
5032,601320
5033,743480
5034,271360
5034,271370
5034,301990
5034,373800
5034,373810
5034,373820
5035,750740
5036,340330
5036,346090
5036,374950
5036,562280
5036,876650
5037,553640
5038,396560
5038,763430
5039,645690
5039,903150
5039,1006400
5040,799810
5041,858680
5042,348400
5042,477200
5042,478980
5042,703980
5042,1003400
5043,509580
5044,257670
5045,923890
5046,673720
5047,531070
5048,727530
5049,485690
5049,500870
5049,544650
5049,545830
5050,514500
5051,680120
5052,238260
5053,564010
5054,283180
5054,631570
5055,758930
5056,939410
5057,379760
5058,928180
5059,395850
5060,352430
5061,229810
5062,929640
5063,305660
5064,286340
5064,405370
5064,670350
5065,335900
5065,839040
5066,486630
5066,743660
5067,748310
5068,712070
5068,952910
5068,1047190
5069,685200
5070,694090
5071,840440
5071,913280
5071,1047240
5072,878050
5073,521140
5074,651050
5075,593980
5076,527720
5077,334260
5077,358760
5078,914130
5079,349190
5080,405970
5081,518740
5082,938350
5083,690350
5084,629690
5085,576290
5086,534220
5087,684930
5088,946950
5089,601080
5090,756290
5091,42120
5091,42140
5091,42170
5091,226560
5091,235540
5091,336420
5091,410390
5091,552500
5092,310110
5093,977670
5094,516430
5095,715580
5096,332570
5097,545150
5097,750800
5098,710820
5099,987850
5100,779100
5101,669000
5102,796930
5103,725510
5104,459410
5105,671170
5106,663110
5106,1026880
5107,459440
5107,588190
5107,620570
5107,646350
5108,864150
5109,672380
5110,726610
5111,619350
5112,533690
5112,539380
5112,611320
5112,732520
5112,852660
5112,949210
5113,678500
5114,351710
5114,353270
5115,712410
5116,704430
5117,581890
5118,346630
5118,395100
5119,340500
5120,402710
5121,451360
5122,601810
5123,4700
5123,4780
5123,10500
5123,200510
5123,203160
5123,214490
5123,231430
5123,234140
5123,255220
5123,268500
5123,285190
5123,286570
5123,310560
5123,319630
5123,337000
5123,364360
5123,391220
5123,421020
5123,515220
5123,554620
5123,594570
5123,712100
5124,4700
5124,4780
5124,7600
5124,8000
5124,10500
5124,32440
5124,34030
5124,35140
5124,44350
5124,50130
5124,200260
5124,200510
5124,203140
5124,203160
5124,207490
5124,214490
5124,227600
5124,231430
5124,234140
5124,238010
5124,239160
5124,255220
5124,267530
5124,268500
5124,285190
5124,307690
5124,310560
5124,313690
5124,319630
5124,337000
5124,352400
5124,364360
5124,391040
5124,391220
5124,405310
5124,409710
5124,421020
5124,438640
5124,515220
5124,554620
5124,594570
5124,647830
5124,712100
5124,818320
5125,15620
5125,20570
5126,881320
5127,514390
5128,346180
5128,446760
5128,548230
5129,369640
5130,284260
5131,870510
5132,657990
5133,377430
5133,421670
5134,556710
5134,840980
5135,843520
5136,578670
5137,593260
5137,628820
5138,708190
5139,910630
5140,339190
5140,658850
5141,383270
5142,600580
5142,646890
5142,1028410
5143,576820
5144,699010
5145,397600
5146,345460
5147,453980
5147,528670
5148,557890
5149,449690
5150,554770
5151,292200
5152,765180
5153,395580
5154,563390
5155,764870
5156,970140
5157,514650
5158,777730
5159,384970
5160,253610
5160,520660
5161,627570
5162,94200
5163,724640
5163,1032240
5164,955790
5165,646370
5166,355020
5167,529040
5168,347430
5169,388010
5170,284240
5171,771010
5171,821890
5172,358960
5173,208710
5174,515020
5175,1045020
5175,1045130
5175,1045140
5176,322680
5177,3900
5177,3910
5177,3920
5177,3980
5177,3990
5177,7600
5177,8800
5177,8930
5177,16810
5177,65980
5177,200510
5177,244070
5177,244090
5177,268500
5177,282210
5177,289070
5178,672310
5179,390040
5180,96900
5180,216090
5180,322110
5180,329860
5180,556340
5181,960800
5182,768820
5183,684970
5184,3980
5184,40950
5184,40970
5184,40980
5184,47400
5184,47410
5184,232890
5184,297920
5184,606870
5185,887440
5186,499510
5186,827520
5187,728870
5188,297330
5189,906450
5190,551860
5191,251910
5192,498850
5193,690140
5194,769680
5195,612300
5195,612520
5195,612540
5196,454150
5196,794910
5196,882370
5196,884930
5196,971450
5196,991140
5196,1012820
5196,1014430
5197,518670
5198,62000
5199,288160
5199,425580
5199,456750
5199,461500
5200,1000380
5201,706690
5201,727110
5202,758280
5203,530960
5204,772990
5205,534010
5205,537200
5205,657790
5205,798610
5206,871580
5207,621090
5208,341750
5209,683870
5210,572660
5211,816830
5212,265330
5212,853940
5213,616690
5214,286300
5214,398850
5214,700520
5214,872550
5215,380600
5216,212010
5217,606720
5218,1004030
5219,849600
5220,265630
5221,641960
5222,357910
5223,333870
5223,337730
5224,1038620
5224,1038630
5225,349780
5226,552060
5226,566970
5227,810500
5228,987020
5229,672050
5230,654090
5231,734750
5232,601870
5232,669360
5232,795320
5233,407000
5234,355910
5235,293900
5236,629410
5237,540650
5238,582550
5238,811870
5239,680890
5239,937180
5240,508260
5240,616620
5241,469830
5242,369860
5243,878660
5244,822740
5245,268400
5245,312370
5245,455340
5246,585420
5247,377070
5248,803030
5248,997280
5249,792650
5249,862110
5249,878250
5249,951700
5249,1036950
5250,879510
5251,296280
5251,313130
5251,824070
5252,960040
5253,207370
5254,725660
5254,887880
5255,709520
5256,441510
5257,446770
5258,787190
5259,536670
5260,316970
5261,409090
5262,652760
5263,331570
5264,827170
5265,729820
5266,664450
5266,774441
5267,667520
5268,383620
5269,422300
5270,943590
5271,461430
5272,320140
5273,1029970
5274,253030
5274,576500
5275,259570
5276,676770
5277,593400
5278,511250
5279,842990
5280,662950
5281,848770
5282,743110
5282,811690
5283,486470
5284,507390
5285,838690
5286,729990
5287,788630
5288,747810
5289,263860
5290,528230
5290,984110
5291,957350
5292,777360
5293,270270
5293,401690
5294,727340
5295,345010
5296,958990
5297,345750
5298,431850
5299,271860
5299,326120
5299,354920
5299,407940
5300,681160
5301,682810
5302,650980
5303,292480
5304,874330
5305,438680
5306,862390
5307,434130
5308,361550
5309,270070
5310,733180
5310,976950
5311,382050
5312,542400
5312,611860
5312,868230
5313,664080
5314,908840
5315,342260
5316,400450
5316,770630
5317,531190
5318,753950
5318,793410
5318,928690
5319,703630
5320,412210
5321,781590
5321,839250
5321,1011970
5322,98400
5322,233130
5322,300840
5322,324800
5322,407810
5323,877260
5324,665230
5324,871180
5324,988370
5325,461680
5325,684300
5325,889040
5326,248630
5327,493700
5327,493710
5327,597900
5328,728220
5329,749780
5329,864550
5330,815360
5331,314290
5331,405550
5331,527470
5331,760320
5331,990640
5332,758020
5333,231140
5333,313010
5334,544410
5335,780120
5335,815620
5336,509600
5337,724180
5338,795610
5339,990940
5340,732980
5341,915730
5342,780970
5343,525690
5343,624050
5344,471010
5345,491390
5346,390970
5347,373140
5347,449000
5348,488310
5349,696460
5349,698300
5349,698330
5349,699750
5349,703210
5349,704440
5349,708300
5349,712380
5349,713050
5349,721430
5349,722250
5349,726120
5349,737810
5349,739210
5349,759500
5349,763760
5349,763770
5349,774781
5349,777400
5349,788380
5349,792410
5349,800230
5349,812800
5349,817490
5349,829540
5349,841030
5349,848280
5349,853110
5349,862120
5349,867730
5349,884770
5349,885240
5349,893730
5349,895570
5349,931630
5349,935440
5350,547250
5351,290730
5352,316660
5352,332760
5353,543030
5353,970730
5354,341660
5355,970470
5356,443800
5357,587010
5358,594300
5358,594310
5359,875830
5359,950830
5360,257830
5360,294020
5360,294230
5360,301190
5360,301200
5360,340300
5360,340310
5360,361190
5360,371420
5360,375460
5360,453100
5360,456810
5361,871710
5362,625700
5362,808420
5363,391590
5364,774731
5365,279440
5365,359450
5365,677330
5366,893870
5367,221380
5368,331870
5369,488160
5370,561260
5371,907220
5372,595960
5373,552310
5374,940600
5375,444690
5376,740000
5377,493490
5378,731590
5379,602590
5380,701760
5380,941150
5381,821500
5382,457570
5383,1024080
5384,401090
5385,271670
5385,435790
5386,384900
5387,504240
5388,354240
5388,529590
5389,467370
5389,562430
5389,769910
5389,934800
5390,640880
5391,331690
5392,315840
5393,676830
5394,917600
5395,705550
5396,341860
5396,348530
5396,533320
5397,527580
5398,557810
5399,739100
5400,786280
5401,613020
5402,764240
5402,1048830
5403,900020
5403,914630
5404,813030
5405,781440
5406,705530
5407,451100
5408,381020
5409,439460
5410,302440
5411,339210
5412,621010
5413,572290
5414,378420
5414,422270
5414,527730
5415,313620
5416,912660
5417,752730
5418,534460
5419,683150
5420,503320
5420,672960
5421,352530
5422,425070
5423,493720
5424,689020
5425,580880
5426,488440
5427,525460
5428,433910
5429,911760
5430,818060
5431,237740
5431,350780
5431,409660
5431,732770
5432,968250
5433,502550
5434,389570
5434,466910
5435,896340
5436,495030
5437,269270
5437,578930
5438,555570
5439,805440
5440,349550
5441,1028990
5442,938660
5443,504770
5444,815420
5445,487220
5446,738880
5446,1020410
5447,274190
5447,312990
5447,469820
5447,578620
5448,412310
5448,588410
5449,740170
5450,795490
5451,206440
5451,327410
5451,337340
5451,828050
5452,949670
5453,304150
5453,304170
5454,440760
5454,603190
5454,654770
5455,300900
5455,300910
5456,311720
5456,333640
5457,301520
5457,920690
5458,456740
5459,787170
5460,490040
5461,815440
5462,844490
5463,434250
5463,466730
5463,485370
5463,555750
5463,603130
5463,654850
5463,655000
5463,655080
5463,762080
5463,826000
5463,935840
5463,948320
5463,973800
5463,979080
5463,979090
5463,980850
5464,839200
5465,713170
5466,700450
5467,559360
5468,336610
5469,421880
5470,636620
5471,359350
5472,366890
5472,461140
5472,485580
5472,508670
5472,656710
5472,750040
5472,778910
5472,796450
5472,850790
5472,963360
5473,1042310
5474,22120
5474,22180
5474,57300
5474,282140
5475,755130
5476,35600
5477,252270
5477,319450
5477,401820
5477,485260
5477,534360
5477,598810
5478,749980
5479,528300
5480,576320
5481,510070
5482,33520
5483,611230
5484,934860
5485,667240
5486,11280
5486,364200
5486,380000
5486,411870
5486,661520
5487,286200
5487,302310
5487,466660
5488,269670
5489,746020
5490,467900
5491,360620
5492,11040
5492,11050
5492,11130
5492,11140
5492,11150
5492,11190
5492,205650
5492,209630
5492,241260
5492,350640
5492,474240
5493,732550
5494,403300
5495,382570
5495,399100
5495,466830
5495,473800
5495,672190
5496,517370
5496,693090
5496,712890
5497,555600
5498,37010
5498,814380
5499,236430
5499,335300
5500,374320
5501,6080
5502,359320
5502,447780
5502,447800
5502,493340
5502,613880
5502,630610
5502,648350
5503,721670
5504,529940
5505,345610
5505,345620
5505,345630
5505,377710
5505,377720
5505,460160
5505,464490
5505,464500
5505,483960
5505,496260
5505,531730
5505,532770
5505,562480
5505,606510
5505,606520
5505,658530
5505,761670
5505,800180
5505,857450
5505,871280
5505,916060
5506,412360
5506,740250
5507,1049680
5508,335210
5509,450740
5509,856080
5510,688210
5511,633970
5512,654430
5513,393660
5514,573280
5515,661380
5516,547860
5517,780740
5518,932450
5519,772290
5520,672040
5521,330270
5522,284220
5523,758170
5524,837200
5525,670500
5526,978840
5527,1019250
5528,998150
5529,2500
5529,11200
5529,35700
5529,35720
5529,319910
5529,425210
5529,471550
5529,492290
5530,458970
5531,1014590
5532,615180
5532,843360
5533,981990
5534,976780
5535,993360
5536,200190
5537,414490
5538,454600
5538,803220
5539,930360
5540,320970
5541,772210
5542,360510
5543,489560
5544,535460
5544,540500
5545,256010
5546,242570
5546,317620
5547,875630
5548,569500
5549,232430
5549,343860
5550,954170
5551,726000
5551,946700
5552,568670
5553,352210
5554,587180
5555,563810
5556,885810
5557,437610
5557,485230
5558,922320
5558,953250
5559,779150
5560,933290
5561,354030
5561,354040
5561,360580
5561,371700
5561,447950
5561,1020480
5562,520670
5563,558060
5564,444880
5565,866100
5566,964340
5567,1021690
5568,905670
5569,351860
5569,351870
5569,351910
5569,384570
5570,6300
5570,6310
5570,215280
5570,217750
5570,396280
5570,402020
5570,440900
5570,480430
5571,675640
5572,648750
5573,341640
5574,576030
5574,704480
5575,607770
5576,4100
5577,325370
5577,427240
5577,702030
5578,310640
5579,569940
5580,306930
5581,560600
5582,1022370
5583,943130
5584,574220
5585,1010860
5585,1042750
5586,393390
5587,496950
5587,496960
5587,504100
5587,516940
5587,524610
5587,573330
5587,610260
5588,777620
5589,1030380
5590,605770
5591,973110
5592,320140
5593,674550
5594,607330
5595,457590
5596,586890
5597,856600
5598,654710
5598,693180
5598,763070
5598,781650
5599,535240
5600,332540
5601,788640
5602,626760
5603,876140
5603,880990
5603,881730
5603,884500
5603,884530
5603,884590
5603,886780
5603,886830
5603,887630
5603,905860
5603,905870
5603,905880
5603,938940
5604,388140
5604,593030
5604,785940
5604,812930
5604,957720
5605,893150
5606,978290
5607,496000
5608,721740
5609,510740
5610,280180
5611,244890
5611,337180
5612,298560
5613,292930
5614,875760
5615,405480
5615,590430
5615,590440
5615,646360
5615,716900
5615,766110
5616,632880
5617,752570
5618,649730
5619,406280
5619,543380
5620,771820
5621,18120
5622,392680
5622,425720
5622,436220
5623,695460
5624,836470
5625,848780
5626,569130
5626,926610
5627,668560
5627,713380
5627,781000
5627,905510
5628,895220
5629,1014430
5630,352190
5631,558020
5631,558030
5632,658050
5632,806580
5633,656290
5633,656310
5633,691130
5633,695590
5633,709430
5633,709770
5633,713780
5633,765300
5633,783470
5633,785610
5633,805680
5633,844080
5634,643600
5635,407380
5635,574160
5636,397100
5637,65600
5638,19080
5639,352120
5639,356270
5639,356290
5640,810220
5641,317840
5641,330390
5642,454410
5643,453290
5644,818050
5645,562260
5645,859700
5646,755500
5647,269890
5647,368890
5647,436530
5648,586670
5648,622060
5648,782340
5649,442190
5649,744440
5650,589440
5650,597240
5650,972040
5651,677870
5652,535370
5653,389700
5653,400740
5653,428630
5653,453670
5653,513570
5653,521980
5653,555920
5653,602910
5654,412470
5655,574920
5656,556780
5657,826180
5658,851220
5659,35300
5660,871930
5661,869120
5662,575060
5663,911230
5663,916510
5663,979530
5664,472740
5665,697000
5666,671260
5667,1004150
5668,819910
5669,874760
5670,457440
5670,545250
5670,647410
5671,527210
5672,562740
5673,707220
5674,1022630
5675,711050
5676,1036980
5677,403510
5677,429610
5678,968310
5679,891090
5680,959830
5681,503700
5682,636430
5683,866510
5684,1015700
5685,735540
5686,476650
5686,697650
5686,794600
5686,868520
5687,660570
5688,281940
5689,274880
5690,837850
5691,602040
5692,4500
5692,4800
5692,4850
5692,4870
5692,4880
5692,4890
5692,20510
5692,41700
5692,115200
5692,115210
5692,115220
5692,333420
5693,1037110
5694,955900
5695,433580
5696,269570
5696,337220
5696,415000
5696,432390
5697,862500
5698,676120
5699,371140
5700,723420
5701,814900
5702,511380
5702,548500
5703,322900
5704,447150
5705,533960
5706,12560
5707,399420
5708,363530
5709,313830
5710,835450
5711,942050
5712,951450
5713,776080
5714,315460
5715,334040
5716,468170
5716,551320
5716,740300
5717,7510
5717,45300
5717,236390
5718,208670
5719,63700
5719,63710
5719,205060
5719,205070
5719,205080
5719,205090
5719,218060
5720,655420
5721,879920
5722,349150
5723,221910
5724,779430
5725,783090
5726,511190
5727,578920
5727,592780
5728,337410
5729,989870
5730,998220
5731,248310
5731,794550
5732,586920
5733,933080
5734,313960
5735,816550
5736,945340
5737,632640
5737,675680
5737,733650
5738,720320
5738,821730
5738,976440
5739,418360
5739,686600
5740,899180
5741,300510
5742,511370
5743,619220
5744,317820
5745,654080
5745,748130
5745,914050
5746,560740
5747,597770
5747,735460
5747,888380
5748,241240
5748,554660
5749,507010
5750,98500
5751,617440
5752,341870
5753,1010330
5754,654880
5755,824300
5755,844820
5756,787260
5757,808540
5758,842250
5759,868210
5760,361370
5760,536960
5760,772750
5761,497510
5761,932300
5762,367710
5763,789750
5764,558100
5765,527040
5766,664510
5766,981420
5767,379990
5768,361430
5768,448730
5768,544840
5768,954920
5769,429330
5770,615400
5771,699510
5771,816280
5772,296490
5773,306660
5773,311310
5773,502520
5774,696430
5775,886960
5776,317440
5776,342650
5776,386540
5776,423180
5777,650600
5778,611690
5779,252050
5780,807820
5780,807830
5780,826580
5780,936040
5781,545030
5781,580170
5781,598230
5782,317060
5782,530830
5783,17710
5784,257030
5785,595630
5786,729720
5787,943640
5788,540060
5788,540780
5788,544600
5788,544710
5788,561000
5788,619810
5788,623070
5788,736930
5788,802490
5788,878520
5788,1005050
5789,837400
5790,455700
5791,281370
5792,873900
5792,874020
5792,940810
5793,367050
5793,560300
5794,888250
5795,300040
5796,943630
5797,556720
5797,589160
5798,943970
5799,440810
5799,586100
5800,342570
5801,590870
5802,291290
5803,908960
5804,12510
5805,663240
5805,1035890
5806,382360
5807,522010
5808,853220
5809,909570
5810,751950
5811,892960
5812,335150
5813,463480
5814,591740
5814,702320
5814,719640
5814,723780
5814,915580
5814,921060
5815,523190
5816,807860
5816,813280
5816,823740
5816,842030
5816,845530
5816,856410
5816,860570
5816,885110
5816,896730
5816,933690
5816,961740
5816,970680
5816,996830
5817,678450
5818,243800
5818,513710
5818,596620
5819,591080
5819,740150
5820,525500
5820,594410
5821,522080
5822,863190
5823,962290
5824,497670
5824,633440
5824,725080
5825,37800
5826,542410
5827,760510
5827,937350
5828,655290
5829,512020
5829,682630
5829,818890
5830,1017480
5831,715510
5831,778360
5831,821060
5832,958200
5833,724600
5834,238870
5835,21400
5836,95900
5836,214910
5836,233210
5836,256030
5836,277650
5836,404590
5836,585450
5837,453350
5838,883020
5839,303870
5839,409040
5840,1053040
5841,577150
5842,567840
5843,279480
5844,351150
5845,883810
5846,468130
5846,565330
5846,690410
5847,408990
5848,779050
5849,592340
5849,681480
5850,768740
5851,762360
5852,434540
5853,754000
5853,831250
5854,314610
5854,328740
5854,384210
5854,391630
5854,886230
5855,509210
5856,318350
5857,360590
5858,621850
5859,517460
5859,783270
5860,350800
5861,868830
5862,701990
5863,667660
5863,770560
5863,792480
5864,394770
5865,615970
5866,816890
5867,349020
5868,704470
5869,420880
5870,351940
5871,57620
5871,205610
5871,310470
5871,503940
5872,324070
5872,361280
5872,458540
5872,504460
5872,803280
5873,850880
5874,896040
5875,316740
5876,448550
5877,1002540
5878,877680
5879,571720
5880,898080
5881,951640
5881,998480
5881,1007080
5882,496390
5883,866150
5883,876200
5883,904550
5884,365930
5885,335560
5886,580300
5887,832690
5888,898590
5889,929730
5889,929810
5889,929840
5889,930420
5889,930580
5889,933040
5889,934020
5889,934970
5889,935030
5889,935690
5889,951020
5889,951810
5889,952530
5889,955230
5889,959940
5889,959960
5889,959980
5889,959990
5889,960010
5889,960370
5889,960380
5889,1027110
5890,549660
5891,828240
5892,659160
5893,9350
5893,9420
5893,39190
5893,39200
5893,40100
5893,202710
5894,98800
5894,224740
5895,369570
5896,327520
5897,514830
5897,545180
5898,608190
5898,705870
5898,754150
5899,274500
5900,382300
5901,582330
5902,486500
5903,516920
5903,596990
5904,1024860
5905,1020940
5906,733020
5907,933900
5907,1011370
5908,965920
5909,1042460
5910,581590
5910,656300
5911,50
5911,130
5911,15190
5911,15390
5911,19800
5911,49520
5911,57900
5911,244160
5911,261640
5911,394230
5911,729040
5912,961240
5913,253230
5914,838490
5915,802530
5916,342740
5917,424170
5918,703820
5919,778810
5920,655620
5921,529670
5922,768750
5922,774911
5922,954720
5923,999360
5924,400910
5925,883560
5926,667760
5927,580540
5928,953920
5929,296150
5930,225160
5930,260190
5930,274250
5930,384110
5930,525740
5930,664850
5930,787720
5931,559910
5932,745550
5933,798350
5934,780710
5935,785640
5936,409490
5937,230650
5938,824470
5939,964100
5940,463920
5941,575420
5942,291390
5943,388420
5944,588160
5945,233410
5945,292060
5946,669830
5946,809530
5947,92100
5947,408900
5948,408240
5949,510830
5949,905220
5950,706130
5951,780840
5952,616660
5953,465430
5954,542030
5955,810020
5956,803520
5957,853770
5958,722210
5959,859960
5960,671580
5961,533890
5962,690220
5962,709850
5963,801120
5964,344960
5965,390920
5966,618650
5967,933380
5968,512160
5968,1012530
5969,559990
5969,585770
5969,618260
5970,567370
5971,944710
5972,499620
5972,563550
5972,598070
5972,614970
5972,713610
5973,670330
5974,747230
5975,334840
5976,858860
5977,889450
5978,317080
5978,340410
5978,357920
5978,371360
5978,418260
5979,548430
5980,514750
5980,622620
5981,676480
5982,448510
5982,728880
5983,263060
5984,620330
5985,705450
5986,765320
5987,857520
5987,876380
5987,903160
5987,936930
5987,978580
5988,436260
5989,230290
5990,263080
5991,982120
5992,364190
5993,882220
5994,521630
5994,545860
5994,941600
5995,558440
5996,974600
5997,538550
5997,657300
5998,812580
5999,868060
6000,350200
6001,501300
6002,384190
6003,65270
6003,90200
6003,220260
6003,270950
6003,313160
6003,447020
6003,787860
6004,762270
6005,568920
6006,733670
6006,859460
6007,756240
6008,587440
6009,694960
6010,366040
6011,581360
6012,787050
6013,898080
6014,669960
6015,342520
6016,878750
6016,927890
6016,963690
6016,1004240
6017,879610
6018,918900
6019,899480
6020,547840
6020,853780
6021,598600
6022,400240
6022,400250
6023,414090
6024,963450
6025,988890
6026,726500
6027,768100
6028,297110
6029,282590
6030,707680
6031,253390
6031,270810
6031,632170
6032,772600
6033,820250
6033,980320
6034,694140
6035,299780
6035,426170
6035,899590
6036,763680
6037,520520
6038,496290
6039,555080
6040,994170
6041,448450
6042,961680
6043,1041500
6044,541190
6045,352640
6046,526130
6046,956880
6047,323700
6048,339560
6049,908320
6050,784050
6051,837240
6051,961710
6052,435100
6053,858380
6054,737710
6055,905590
6056,386650
6057,331980
6058,332950
6058,404550
6059,619310
6060,3800
6061,683620
6062,777250
6063,378300
6064,660180
6065,334560
6066,782460
6067,453660
6068,826450
6069,528420
6069,730840
6069,730870
6070,450060
6071,387430
6071,493220
6072,552370
6073,729300
6074,389190
6075,440420
6075,935580
6076,962390
6077,429620
6077,657090
6077,716640
6078,1026940
6079,824250
6080,1016740
6081,345750
6082,549770
6082,568300
6083,404790
6084,512550
6084,610730
6085,852390
6086,47110
6086,47130
6086,281240
6087,288790
6087,288830
6087,288840
6087,288970
6087,289050
6087,291640
6087,292660
6087,292670
6087,292880
6087,294390
6087,298020
6087,299110
6087,299150
6087,299160
6087,299170
6087,299180
6087,429600
6087,466490
6088,47120
6089,563170
6090,230050
6090,758500
6091,586530
6091,841430
6091,928620
6092,281750
6093,897800
6094,658970
6094,793490
6095,612620
6095,839130
6096,683630
6097,890110
6098,614160
6098,812900
6099,447570
6100,379530
6101,334100
6102,669380
6103,909630
6104,529130
6104,722990
6104,872680
6105,984170
6106,223830
6107,701280
6108,282400
6108,311260
6109,204960
6110,1027990
6111,839230
6112,278360
6113,935120
6114,512740
6114,669310
6114,764470
6114,831090
6115,891120
6116,847390
6116,878280
6117,836350
6118,404050
6119,343180
6120,942310
6121,867420
6122,921690
6123,291170
6123,323240
6123,489170
6124,312230
6125,489120
6126,905800
6127,350620
6128,591360
6129,448690
6130,650570
6131,327140
6131,348250
6131,533970
6131,722590
6131,755770
6131,771310
6131,974830
6131,974840
6132,476540
6132,713320
6132,714580
6132,714610
6132,714780
6132,750350
6132,750360
6132,832080
6132,882110
6133,719140
6134,685920
6135,522990
6136,510960
6137,375580
6138,656260
6139,1047120
6140,921450
6141,800690
6142,499910
6143,767680
6143,1007260
6144,941630
6145,792720
6146,312430
6147,382360
6147,488920
6148,420740
6148,429470
6148,431710
6148,439250
6148,446640
6148,462960
6149,963000
6150,887550
6151,633300
6152,514780
6153,583530
6154,950910
6155,697580
6155,698620
6156,508330
6157,671550
6158,595110
6159,586230
6160,564450
6160,926090
6161,401550
6162,753090
6162,786840
6163,477170
6164,834910
6165,718840
6165,771120
6165,920780
6166,933840
6167,295670
6168,650880
6168,772670
6168,970030
6168,1020980
6169,606730
6170,618310
6171,286380
6171,427640
6171,947470
6172,807230
6173,975230
6174,973860
6175,275290
6175,286280
6175,312980
6175,549080
6176,823900
6177,595100
6178,708310
6179,475070
6180,653190
6181,290730
6182,456830
6183,2640
6183,9010
6184,793030
6184,794640
6185,788410
6185,1034560
6186,697550
6187,542110
6188,684400
6189,667900
6190,518040
6191,957390
6192,345120
6193,702080
6194,912390
6195,1043200
6196,914240
6197,950890
6198,316430
6199,647950
6200,503830
6200,667160
6200,881980
6201,869030
6202,516480
6202,917290
6203,527880
6204,1049090
6205,294460
6205,337450
6205,434260
6205,511350
6205,699230
6205,774891
6206,945520
6207,620580
6208,915570
6209,339160
6209,453770
6209,453780
6209,503050
6209,713430
6210,550240
6211,543070
6212,749480
6212,760660
6212,776580
6212,833640
6213,485900
6214,673050
6215,718270
6216,623860
6217,375320
6217,503220
6217,622530
6218,239820
6219,946170
6220,487030
6220,632020
6221,341270
6222,530320
6223,337290
6224,527580
6225,457890
6226,894380
6227,432720
6228,363500
6229,877040
6230,283430
6230,292390
6230,306350
6230,383100
6230,389900
6230,400370
6231,774501
6232,70500
6232,836700
6233,917910
6234,351090
6234,388450
6234,427490
6234,572760
6234,619930
6235,344800
6235,344810
6235,398640
6235,422130
6235,422140
6235,529700
6236,696990
6236,729180
6237,99900
6237,99910
6237,552110
6238,561970
6238,908310
6239,525330
6240,427570
6241,374060
6242,577360
6243,674170
6244,589270
6245,755830
6246,714280
6247,722730
6248,450650
6249,1009910
6250,670940
6251,544820
6252,875520
6253,800190
6254,311290
6255,299600
6256,513890
6257,510730
6258,743330
6259,598480
6260,238960
6261,625580
6262,452540
6262,574090
6263,251630
6263,313630
6263,386400
6264,709920
6265,318740
6266,251270
6267,380660
6267,381340
6268,501920
6268,527480
6268,761330
6269,820620
6270,405610
6270,766620
6271,732430
6271,1046030
6272,352130
6273,796270
6274,916320
6274,968200
6275,534430
6275,579130
6276,736400
6277,636930
6278,735500
6279,423730
6279,496160
6280,403460
6280,656700
6281,378450
6282,749980
6283,816840
6283,886450
6284,726260
6284,857140
6284,879280
6284,920800
6285,593410
6285,593540
6286,1027930
6287,621780
6287,711440
6288,493100
6289,776430
6290,821890
6291,307570
6291,761460
6292,318530
6293,961110
6294,534290
6294,628800
6295,366810
6296,668970
6297,412270
6297,858080
6298,962950
6299,888010
6300,791300
6301,892900
6302,350910
6303,860320
6304,462070
6305,358840
6306,308080
6307,450110
6308,955470
6309,562310
6309,565190
6310,314530
6311,884160
6312,878340
6313,1000990
6314,310890
6315,266130
6316,388410
6316,606280
6317,593680
6317,640340
6318,625220
6319,681360
6320,302110
6320,369280
6320,385390
6320,397440
6320,432770
6320,843870
6320,886360
6320,898340
6321,33790
6322,809700
6323,764050
6324,994860
6325,690200
6326,495120
6327,888640
6328,568340
6328,602000
6328,699770
6328,704750
6328,888030
6328,972890
6329,560080
6330,344410
6330,436110
6330,460560
6330,624560
6331,888310
6332,590530
6333,869060
6334,727510
6335,438220
6336,395520
6337,680550
